LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2023-12-07 20:02:58,1900-01-00 00:00:00,,D4:52:EE:8B:26:42,-82, ,0.000000,0.000000,0.000,0.000,AP
2023-12-07 20:02:58,1900-01-00 00:00:00,SKYXBIIL,D4:52:EE:8B:26:42,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-12-07 20:02:59,1900-01-00 00:00:00,SKYXBIIL,D4:52:EE:8B:26:42,-82, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-12-07 20:02:59,1900-01-00 00:00:00,SKYXBIIL,D4:52:EE:8B:26:42,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-12-07 20:03:00,1900-01-00 00:00:00,SKYXBIIL,D4:52:EE:8B:26:42,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-12-07 20:03:00,1900-01-00 00:00:00,SKYXBIIL,D4:52:EE:8B:26:42,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-12-07 20:03:01,1900-01-00 00:00:00,SKYXBIIL,D4:52:EE:8B:26:42,-82, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-12-07 20:03:02,1900-01-00 00:00:00,SKYXBIIL,D4:52:EE:8B:26:42,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-12-07 20:03:03,1900-01-00 00:00:00,SKYXBIIL,D4:52:EE:8B:26:42,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-12-07 20:03:03,1900-01-00 00:00:00,SKYXBIIL,D4:52:EE:8B:26:42,-82, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-12-07 20:03:04,1900-01-00 00:00:00,SKYXBIIL,D4:52:EE:8B:26:42,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-12-07 20:03:06,1900-01-00 00:00:00,SKYXBIIL,D4:52:EE:8B:26:42,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-12-07 20:03:07,1900-01-00 00:00:00,SKYXBIIL,D4:52:EE:8B:26:42,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-12-07 20:03:07,1900-01-00 00:00:00,SKYXBIIL,D4:52:EE:8B:26:42,-82, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-12-07 20:03:08,1900-01-00 00:00:00,SKYXBIIL,D4:52:EE:8B:26:42,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-12-07 20:03:08,1900-01-00 00:00:00,SKYXBIIL,D4:52:EE:8B:26:42,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-12-07 20:03:08,1900-01-00 00:00:00,SKYXBIIL,D4:52:EE:8B:26:42,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-12-07 20:03:09,1900-01-00 00:00:00,SKYXBIIL,D4:52:EE:8B:26:42,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-12-07 20:03:10,1900-01-00 00:00:00,SKYXBIIL,D4:52:EE:8B:26:42,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-12-07 20:03:10,1900-01-00 00:00:00,SKYXBIIL,D4:52:EE:8B:26:42,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-12-07 20:03:12,1900-01-00 00:00:00,SKYXBIIL,D4:52:EE:8B:26:42,-82, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-12-07 20:03:12,1900-01-00 00:00:00,SKYXBIIL,D4:52:EE:8B:26:42,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-12-07 20:03:14,1900-01-00 00:00:00,SKYXBIIL,D4:52:EE:8B:26:42,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-12-07 20:03:14,1900-01-00 00:00:00,SKYXBIIL,D4:52:EE:8B:26:42,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-12-07 20:03:16,1900-01-00 00:00:00,SKYXBIIL,D4:52:EE:8B:26:42,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-12-07 20:03:17,1900-01-00 00:00:00,SKYXBIIL,D4:52:EE:8B:26:42,-82, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-12-07 20:03:18,1900-01-00 00:00:00,SKYXBIIL,D4:52:EE:8B:26:42,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-12-07 20:03:19,1900-01-00 00:00:00,SKYXBIIL,D4:52:EE:8B:26:42,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-12-07 20:03:19,1900-01-00 00:00:00,SKYXBIIL,D4:52:EE:8B:26:42,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-12-07 20:03:20,1900-01-00 00:00:00,SKYXBIIL,D4:52:EE:8B:26:42,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-12-07 20:03:21,1900-01-00 00:00:00,SKYXBIIL,D4:52:EE:8B:26:42,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-12-07 20:03:22,1900-01-00 00:00:00,SKYXBIIL,D4:52:EE:8B:26:42,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-12-07 20:03:22,1900-01-00 00:00:00,SKYXBIIL,D4:52:EE:8B:26:42,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-12-07 20:03:22,1900-01-00 00:00:00,SKYXBIIL,D4:52:EE:8B:26:42,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-12-07 20:03:22,1900-01-00 00:00:00,SKYXBIIL,D4:52:EE:8B:26:42,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-12-07 20:03:23,1900-01-00 00:00:00,SKYXBIIL,D4:52:EE:8B:26:42,-82, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-12-07 20:03:23,1900-01-00 00:00:00,SKYXBIIL,D4:52:EE:8B:26:42,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-12-07 20:03:23,1900-01-00 00:00:00,SKYXBIIL,D4:52:EE:8B:26:42,-82, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-12-07 20:03:23,1900-01-00 00:00:00,SKYXBIIL,D4:52:EE:8B:26:42,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-12-07 20:03:24,1900-01-00 00:00:00,SKYXBIIL,D4:52:EE:8B:26:42,-90, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-12-07 20:03:25,1900-01-00 00:00:00,SKYXBIIL,D4:52:EE:8B:26:42,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-12-07 20:03:25,1900-01-00 00:00:00,SKYXBIIL,D4:52:EE:8B:26:42,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-12-07 20:03:25,1900-01-00 00:00:00,SKYXBIIL,D4:52:EE:8B:26:42,-82, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-12-07 20:03:27,1900-01-00 00:00:00,SKYXBIIL,D4:52:EE:8B:26:42,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-12-07 20:03:27,1900-01-00 00:00:00,SKYXBIIL,D4:52:EE:8B:26:42,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-12-07 20:03:28,1900-01-00 00:00:00,SKYXBIIL,D4:52:EE:8B:26:42,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-12-07 20:03:28,1900-01-00 00:00:00,SKYXBIIL,D4:52:EE:8B:26:42,-82, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-12-07 20:03:28,1900-01-00 00:00:00,SKYXBIIL,D4:52:EE:8B:26:42,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
